k;seed;inf;tim
0;263;0.005680;0.000109
10;97;0.092650;0.969898
20;383;0.189140;2.723762
30;391;0.287770;5.246142
40;298;0.377980;8.212293
50;0;0.434070;11.448534
60;281;0.479310;14.969070
70;302;0.521270;18.680778
80;406;0.564250;22.480752
90;139;0.618530;26.389515
100;58;0.660760;30.379918
110;295;0.689380;34.518645
120;185;0.701340;38.776532
130;101;0.716860;43.074033
140;283;0.729340;47.410218
150;131;0.737580;51.749829
160;59;0.744900;56.005273
170;3;0.755470;60.276048
180;150;0.764930;64.575094
190;165;0.775420;68.897292
200;250;0.778750;73.242018
210;410;0.787410;77.638748
220;420;0.797930;82.185137
230;423;0.803370;86.746472
240;407;0.811640;91.287345
250;213;0.816650;95.835082
