k;seed;inf;tim
0;499;0.000000;0.005641
10;253;0.073150;3.844672
20;157;0.162570;12.861686
30;447;0.265760;25.533638
40;61;0.375310;40.904262
50;134;0.432610;58.893676
60;438;0.491860;78.354084
70;67;0.551220;97.938754
80;64;0.584750;118.957891
90;406;0.626020;140.258332
100;147;0.654170;162.460264
110;452;0.680050;185.126920
120;17;0.697450;208.626963
130;131;0.717450;231.404286
140;33;0.734410;254.264541
150;107;0.745500;277.572673
160;465;0.752420;300.535051
170;154;0.761130;323.755331
180;144;0.770590;346.375479
190;319;0.778430;369.391413
200;151;0.790070;392.733309
210;286;0.798110;416.292703
220;189;0.809410;440.068513
230;160;0.821450;463.842612
240;299;0.831520;487.474711
250;85;0.840190;511.941234
260;1056;0.000000;0.033333
