k;seed;inf;tim
0;167;0.000000;0.006160
10;117;0.000000;0.320235
20;257;0.000000;0.872173
30;205;0.000000;1.614386
40;247;0.000000;2.454791
50;293;0.000000;3.400158
60;3;0.000000;4.384668
70;72;0.000620;5.478268
80;6;0.005540;6.702103
90;20;0.014230;8.303444
100;296;0.029160;10.183886
110;37;0.037660;12.217586
120;251;0.060050;14.455380
130;2;0.072650;16.965107
140;22;0.092780;19.723788
150;18;0.128390;22.567566
160;56;0.154670;25.471539
170;48;0.220610;28.542075
180;132;0.251120;31.930688
190;145;0.000000;0.000000
