k;seed;inf;tim
0;13;0.000000;0.000122
10;158;0.000000;0.270888
20;133;0.000000;0.740981
30;80;0.000000;1.309415
40;228;0.000000;1.958050
50;62;0.000000;2.632921
60;339;0.000000;3.335300
70;326;0.000000;4.053335
80;175;0.000610;4.833234
90;112;0.003670;5.844691
100;172;0.008590;7.129126
110;38;0.014280;8.584063
120;33;0.027280;10.168119
130;87;0.033490;11.881652
140;325;0.057900;13.729349
150;316;0.071450;15.746481
160;177;0.073730;17.833137
170;151;0.076760;19.968258
180;82;0.086300;22.167018
190;198;0.095490;24.465093
200;324;0.114320;26.884831
210;58;0.128020;29.398052
