k;seed;inf;tim
0;10;0.000000;0.000107
10;297;0.000000;0.330576
20;316;0.000000;0.793984
30;363;0.000000;1.352068
40;379;0.000000;1.948835
50;139;0.000780;2.584394
60;49;0.003360;3.377405
70;274;0.007820;4.415147
80;22;0.015770;5.665654
90;198;0.027360;7.135451
100;200;0.033640;8.746971
110;220;0.052320;10.465279
120;257;0.062290;12.339557
130;230;0.071310;14.310838
140;5;0.073290;16.370078
150;266;0.083160;18.482864
160;264;0.090510;20.679386
170;333;0.102830;22.982441
180;166;0.115300;25.372488
190;69;0.117930;27.816643
200;102;0.135670;30.323212
210;80;0.156650;32.914282
220;175;0.180760;35.597424
230;147;0.208540;38.362725
240;189;0.245320;41.204088
