k;seed;inf;tim
0;499;0.000000;0.003514
10;32;0.056010;1.813650
20;47;0.169880;6.712866
30;374;0.277750;13.836422
40;189;0.368220;22.444870
50;125;0.431770;32.267950
60;106;0.473190;43.029271
70;439;0.518620;54.248574
80;169;0.567060;65.932464
90;212;0.620110;78.000124
100;457;0.656690;90.308203
110;35;0.684420;102.888927
120;48;0.701240;115.207816
130;68;0.724160;127.903340
140;199;0.735890;140.753114
150;415;0.747860;154.064106
160;181;0.768950;167.307299
170;31;0.784070;180.811595
180;266;0.801110;194.160872
190;113;0.808310;207.665311
200;75;0.817290;221.258020
210;242;0.829370;234.860331
220;63;0.837010;248.673888
230;44;0.844840;262.307254
240;498;0.857000;275.953783
250;1431655765;0.000000;0.000000
