k;seed;inf;tim
0;13;0.000000;0.448744
10;2;0.000000;49.907328
20;151;0.000000;126.608575
30;435;0.000600;218.119101
40;259;0.000700;319.004981
50;51;0.001200;427.426641
60;38;0.001400;546.392332
70;42;0.001700;671.226268
80;64;0.002200;799.165861
90;1;0.002900;927.023473
100;80;0.003500;1056.468653
110;372;0.003800;1188.183835
120;418;0.004100;1321.024761
130;60;0.004700;1454.641427
140;78;0.005300;1595.121705
150;88;0.005600;1737.351909
160;96;0.005900;1881.705296
170;483;0.006500;2009.375160
180;95;0.006900;2130.119249
190;154;0.007300;2242.679905
200;123;0.008800;2351.928881
210;142;0.009600;2466.770501
220;165;0.010500;2585.850465
230;166;0.010500;2699.826720
240;179;0.010500;2814.307138
250;289;0.011900;2926.354249
260;201;0.012800;3038.770287
270;216;0.012300;3147.135087
280;229;0.014400;3251.418058
290;243;0.015100;3352.834851
300;255;0.017100;3452.556363
310;308;0.018500;3545.052173
