k;seed;inf;tim
0;349;0.000000;0.005545
10;329;0.000000;0.174457
20;313;0.000000;0.499932
30;291;0.000000;1.061012
40;257;0.000000;1.784896
50;221;0.000000;2.568154
60;167;0.000000;3.484692
70;149;0.000000;4.665068
80;79;0.000000;6.062249
90;127;0.000190;7.647218
100;55;0.001050;9.523276
110;241;0.003120;11.744014
120;59;0.007530;14.329501
130;237;0.015320;17.301966
140;99;0.023300;20.779486
150;210;0.031320;24.686960
160;308;0.049640;29.057789
170;141;0.068100;33.899359
180;3;0.088310;39.128575
190;28;0.107200;44.735355
200;266;0.120640;50.750718
210;36;0.150100;57.176377
220;-1835914848;0.000000;0.000000
