k;seed;inf;tim
0;399;0.000000;0.005840
10;363;0.000000;0.222266
20;337;0.000000;0.658579
30;285;0.000000;1.269398
40;203;0.000000;2.065800
50;127;0.000000;3.096743
60;200;0.000080;4.381782
70;167;0.000510;5.949659
80;102;0.001880;7.939099
90;340;0.005140;10.436715
100;89;0.009440;13.481272
110;333;0.015240;17.053538
120;300;0.022360;21.147963
130;150;0.034300;25.782010
140;134;0.045320;31.056728
150;237;0.064100;36.973412
160;90;0.078300;43.533723
170;195;0.091850;50.584881
180;233;0.112480;58.167512
190;365;0.129660;66.254994
200;341;0.149650;74.791336
210;375;0.182020;83.790644
220;279;0.214300;93.294936
230;315;0.246270;103.264187
240;46;0.273200;113.653052
250;373050528;0.000000;0.000000
