k;seed;inf;tim
0;216;0.000000;5.727653
10;396;0.000000;31.193646
20;396;0.000000;39.269386
30;396;0.000000;44.090300
40;132;0.011160;225.497425
50;298;0.025740;360.567900
60;8;0.032430;209.798867
70;272;0.045210;322.867485
80;394;0.060040;327.484779
90;62;0.070150;332.236185
100;136;0.076370;261.234252
110;366;0.080790;276.433971
120;37;0.094090;253.053595
130;228;0.104880;290.924350
140;11;0.121070;277.789885
150;375;0.137160;421.266432
160;8;0.162440;470.182584
170;2;0.192520;483.083708
180;229;0.240890;555.546843
190;79;0.282280;572.656756
200;215;0.324890;693.484984
210;26;0.380090;563.259059
220;273;0.462710;680.222098
230;62;0.503140;373.103842
240;388;0.508170;360.960799
