k;seed;inf;tim
0;499;0.000000;0.003012
10;252;0.073340;2.102246
20;92;0.162540;7.171715
30;339;0.265500;14.435203
40;146;0.365150;23.245666
50;438;0.433410;33.205306
60;8;0.492920;44.008504
70;38;0.551030;55.218387
80;193;0.582030;66.783857
90;480;0.620970;78.699601
100;386;0.650410;90.917020
110;297;0.678700;103.697926
120;141;0.697060;116.418315
130;106;0.718740;129.189836
140;75;0.735300;142.031118
150;79;0.746840;154.892137
160;465;0.753330;167.828678
170;12;0.764940;180.845512
180;362;0.775300;194.177726
190;417;0.790370;207.881980
200;115;0.802860;221.176710
210;422;0.819430;234.464262
220;48;0.829130;247.917290
230;453;0.840720;262.464298
240;143;0.853090;276.828369
250;2017;0.000000;0.000000
