k;seed;inf;tim
0;13;0.000000;0.000113
10;32;0.000000;0.089498
20;166;0.000000;0.260670
30;337;0.000000;0.483702
40;323;0.000000;0.747175
50;252;0.000000;1.039937
60;221;0.000000;1.364393
70;186;0.000000;1.709158
80;196;0.000940;2.090753
90;0;0.005530;2.560547
100;255;0.015590;3.138391
110;302;0.024680;3.793335
120;193;0.040170;4.519565
130;144;0.058990;5.315614
140;238;0.073950;6.149316
150;172;0.082910;7.018971
160;239;0.108150;7.931703
170;150;0.132620;8.907777
180;54;0.165940;9.939889
190;181;0.201630;11.034059
200;119;0.239190;12.192666
210;198;0.271030;13.400839
