k;seed;inf;tim
0;19;0.002720;0.006703
10;418;0.092380;0.895805
20;499;0.175950;28.067968
30;160;0.218450;30.434344
40;296;0.270040;109.150521
50;220;0.297000;112.424985
60;324;0.315910;243.593432
70;359;0.328190;247.087855
80;344;0.336820;428.948743
90;346;0.351170;432.762967
100;267;0.361430;666.599720
110;254;0.365910;670.480780
120;300;0.371740;956.622865
130;288;0.387700;960.635101
140;455;0.390120;1298.519717
150;443;0.390910;1302.493757
160;488;0.406280;1691.972322
170;474;0.412060;1695.912006
180;392;0.414580;2131.173469
190;380;0.418050;2135.106066
200;425;0.418480;2620.082534
210;413;0.415850;2624.118408
220;83;0.417160;3163.031120
230;72;0.458770;3167.239459
240;117;0.465490;3772.879856
250;106;0.476970;3777.085307
