k;seed;inf;tim
0;13;0.000000;0.000040
10;330;0.000000;0.058585
20;313;0.000000;0.153703
30;289;0.000000;0.296280
40;257;0.000000;0.477442
50;212;0.000000;0.692728
60;153;0.000000;0.947422
70;110;0.000000;1.249849
80;86;0.000000;1.591171
90;276;0.000960;1.974567
100;145;0.002160;2.415194
110;174;0.005930;2.922709
120;266;0.015610;3.493511
130;176;0.023800;4.139092
140;82;0.037860;4.870593
150;156;0.061510;5.677349
160;331;0.075910;6.558542
170;219;0.102410;7.521259
180;240;0.124200;8.567783
190;0;0.170050;9.689286
200;220;0.216830;10.897723
210;348;0.265170;12.184963
220;230;0.007812;13.533419
