k;seed;inf;tim
0;299;0.000000;0.005474
10;285;0.000000;0.102292
20;275;0.000000;0.320421
30;238;0.000000;0.691222
40;176;0.000000;1.174474
50;127;0.000000;1.744458
60;93;0.000000;2.422316
70;3;0.000000;3.221022
80;267;0.001530;4.143494
90;52;0.004180;5.204376
100;70;0.009440;6.431441
110;167;0.019070;7.846657
120;0;0.036830;9.479639
130;78;0.059980;11.290968
140;185;0.080740;13.272336
150;121;0.119500;15.497242
160;252;0.150940;17.933935
170;269;0.204090;20.598106
180;25;0.276070;23.477500
190;1891134624;0.000000;0.000000
