k;seed;inf;tim
0;271;0.000000;0.000168
10;91;0.000000;0.067377
20;40;0.000000;0.172439
30;188;0.000100;0.308160
40;161;0.002700;0.461436
50;293;0.008300;0.640591
60;282;0.016600;0.870738
70;375;0.020900;1.121636
80;419;0.021600;1.376696
90;95;0.028000;1.636037
100;35;0.042900;1.922699
110;150;0.053500;2.235458
120;212;0.059800;2.568617
130;122;0.064000;2.898436
140;177;0.072000;3.243023
150;65;0.073500;3.631217
160;289;0.086000;4.053678
170;197;0.092400;4.475382
180;393;0.104300;4.918386
190;175;0.112300;5.345867
200;284;0.119700;5.748442
210;83;0.133000;6.167177
220;311;0.145500;6.624184
230;23;0.157700;7.096515
240;128;0.169200;7.564673
250;445;0.182600;8.006799
260;206;0.199000;8.460130
270;257;0.219400;8.985426
280;422;0.236600;9.497995
290;210;0.240700;10.024689
300;10;0.255700;10.545238
310;58;0.260700;11.031070
