k;seed;inf;tim
0;216;0.000000;0.000100
10;277;0.000000;0.484386
20;301;0.000000;1.032123
30;51;0.000640;1.618701
40;375;0.010290;2.682941
50;18;0.023540;4.260689
60;321;0.030330;6.186767
70;99;0.041410;8.221096
80;31;0.058610;10.416471
90;53;0.068080;12.741058
100;266;0.072390;15.138811
110;119;0.078210;17.579409
120;205;0.089960;20.084359
130;383;0.100920;22.657107
140;137;0.117230;25.300698
150;163;0.132630;28.006993
160;330;0.151950;30.808234
170;287;0.184200;33.681830
180;36;0.217270;36.733147
190;134;0.260550;39.804812
200;58;0.299890;43.012696
210;151;0.356360;46.326613
220;351;0.415120;49.734335
230;388;0.496790;53.217994
240;364;0.500950;56.695483
