k;seed;inf;tim
0;263;0.000000;0.000123
10;499;0.000000;0.049065
20;474;0.000100;0.126252
30;83;0.001000;0.223654
40;487;0.005100;0.353443
50;42;0.011200;0.517981
60;49;0.018300;0.708171
70;223;0.022100;0.918963
80;37;0.025800;1.142716
90;259;0.031700;1.379240
100;302;0.047800;1.629842
110;109;0.058000;1.893593
120;289;0.062100;2.165899
130;171;0.061900;2.446560
140;354;0.067000;2.733917
150;102;0.079000;3.028975
160;471;0.087800;3.333570
170;186;0.098700;3.649535
180;451;0.103900;3.975487
190;24;0.107600;4.309222
200;216;0.115900;4.649769
210;333;0.131800;4.998505
220;32;0.143800;5.354437
230;433;0.159800;5.717263
240;423;0.166700;6.086887
250;479;0.192100;6.464007
260;376;0.222700;6.849556
270;260;0.232100;7.241821
280;210;0.241900;7.638466
290;367;0.253700;8.038601
300;459;0.270400;8.443545
310;350;0.273100;8.852329
