k;seed;inf;tim
0;153;0.000000;0.000070
10;110;0.000000;0.583794
20;261;0.000000;1.265776
30;209;0.000000;2.003336
40;95;0.000000;2.751053
50;117;0.000000;3.507499
60;88;0.000000;4.268961
70;188;0.004050;5.095714
80;204;0.013790;6.140753
90;225;0.028590;7.374531
100;137;0.043090;8.678348
110;85;0.072530;10.060569
120;140;0.076050;11.522551
130;41;0.116080;13.033746
140;206;0.128270;14.612253
150;299;0.141220;16.262486
160;10;0.183510;17.975709
170;205;0.282430;19.739808
180;166;0.423930;21.592146
