k;seed;inf;tim
0;349;0.000000;0.003360
10;297;0.000000;0.173353
20;183;0.000000;0.518285
30;155;0.000000;1.023100
40;121;0.000030;1.728870
50;238;0.000710;2.610106
60;134;0.002350;3.837808
70;279;0.006960;5.466698
80;299;0.014130;7.604152
90;333;0.024080;10.274167
100;250;0.037080;13.461625
110;110;0.078250;17.311429
120;177;0.120930;21.748324
130;288;0.169060;26.776733
140;107;0.228420;32.344499
150;62;0.272590;38.393838
160;82;0.330940;44.849933
170;290;0.398760;51.718734
180;254;0.446030;58.887072
190;266;0.495450;66.285102
200;116;0.516180;73.836926
210;178;0.535870;81.491984
220;-306414656;0.000000;0.000000
