k;seed;inf;tim
0;263;0.000000;0.000054
10;475;0.000000;0.233837
20;427;0.000000;0.787172
30;251;0.000000;1.665030
40;208;0.000000;2.778975
50;170;0.000000;4.142584
60;2;0.000660;5.696137
70;372;0.012440;7.425254
80;212;0.057860;9.360557
90;109;0.130550;11.461130
100;443;0.244070;13.715656
110;420;0.328450;16.089217
120;454;0.400050;18.562446
130;217;0.505470;21.212953
140;127;0.621680;23.943078
150;213;0.655140;26.734924
160;198;0.702170;29.571334
170;8;0.887480;32.443844
180;44;0.927120;35.338283
190;236;0.969620;38.260188
200;54;0.970250;41.212371
210;18;0.985900;44.185934
220;311;0.992540;47.185535
230;349;0.995910;50.216155
240;499;0.999970;53.260961
250;499;0.999990;56.311683
260;499;0.000000;59.367183
