k;seed;inf;tim
0;271;0.000000;0.000031
10;262;0.001000;0.419177
20;435;0.003730;0.965620
30;365;0.008290;1.659598
40;491;0.016380;2.500685
50;130;0.023840;3.522282
60;49;0.034000;4.730472
70;235;0.044690;6.106108
80;498;0.057210;7.669580
90;449;0.071500;9.406072
100;74;0.089210;11.317887
110;345;0.100530;13.388607
120;333;0.114820;15.615420
130;73;0.130670;17.982191
140;416;0.143650;20.475096
150;120;0.157730;23.106392
160;11;0.175670;25.875296
170;158;0.191340;28.762882
180;185;0.211280;31.761641
190;63;0.243310;34.881855
