k;seed;inf;tim
0;188;0.000000;0.576774
10;280;0.000000;22.665572
20;331;0.000000;62.029688
30;231;0.000000;112.514543
40;269;0.000000;171.549539
50;85;0.000000;237.188649
60;274;0.000000;308.953799
70;349;0.000000;386.798516
80;332;0.000020;471.735204
90;220;0.000310;564.454023
100;297;0.000430;666.326818
110;139;0.001110;778.258993
120;211;0.001870;897.496718
130;27;0.003470;1023.399046
140;51;0.007190;1156.770296
150;169;0.012220;1292.364646
160;72;0.016690;1430.826543
170;130;0.023420;1570.681458
180;18;0.032630;1710.715852
190;50;0.040890;1849.997803
200;34;0.050430;1988.121139
210;120;0.062090;2124.820973
