k;seed;inf;tim
0;263;0.005420;0.000118
10;32;0.092610;1.011719
20;383;0.192820;2.850958
30;391;0.292000;5.449577
40;237;0.377900;8.584290
50;465;0.436320;12.103015
60;96;0.478000;15.773877
70;328;0.518380;19.613419
80;406;0.565120;23.567398
90;16;0.615540;27.636749
100;267;0.660850;31.789640
110;308;0.688930;36.069098
120;19;0.703220;40.431408
130;95;0.717550;44.875107
140;98;0.730090;49.392565
150;59;0.739330;53.943760
160;239;0.747030;58.543397
170;3;0.756350;63.173624
180;414;0.765520;67.875001
190;116;0.774930;72.434018
200;102;0.780220;76.953305
210;155;0.789390;81.326329
220;364;0.796820;85.818334
230;4;0.803140;90.362785
240;396;0.811930;95.111597
250;461;0.816100;99.791901
