k;seed;inf;tim
0;349;0.000000;0.005652
10;300;0.000000;0.255464
20;187;0.000000;0.747502
30;160;0.000000;1.443573
40;96;0.000010;2.417256
50;101;0.000670;3.635388
60;258;0.002150;5.273761
70;134;0.007380;7.682673
80;213;0.014450;10.833522
90;315;0.024590;14.765932
100;341;0.039450;19.528049
110;110;0.076970;25.172929
120;147;0.121320;31.682172
130;309;0.169890;39.075233
140;282;0.229060;47.245632
150;336;0.270570;56.117873
160;112;0.329400;65.576159
170;42;0.390460;75.637822
180;16;0.446950;86.118103
190;290;0.495030;96.906859
200;330;0.513220;107.920861
210;285;0.535000;119.085926
220;896;0.000000;0.000000
