k;seed;inf;tim
0;271;0.008470;0.000125
10;251;0.093620;1.068592
20;157;0.196420;2.956555
30;339;0.287400;5.467219
40;363;0.364500;8.478754
50;281;0.432170;11.792278
60;250;0.505680;15.327434
70;483;0.545320;19.023244
80;38;0.593400;22.866649
90;193;0.630090;26.788557
100;338;0.656580;30.796241
110;70;0.680910;34.866939
120;263;0.705980;38.983046
130;172;0.713130;43.141059
140;143;0.725870;47.463185
150;117;0.734100;51.682934
160;226;0.744460;55.934472
170;415;0.750060;60.214991
180;134;0.755650;64.515681
190;168;0.762750;68.835623
200;103;0.770020;73.171960
210;221;0.774120;77.689179
220;153;0.782130;82.233420
230;261;0.783980;86.786262
240;469;0.792650;91.352582
250;391;0.797660;95.943273
