k;seed;inf;tim
0;167;0.000000;0.872014
10;279;0.000000;4.756577
20;279;0.000000;7.005898
30;292;0.000400;10.351109
40;292;0.001200;14.856240
50;299;0.002400;19.655525
60;292;0.003600;25.506442
70;298;0.002400;23.861443
80;29;0.009870;67.661789
90;138;0.019270;57.988791
100;229;0.031150;71.190539
110;66;0.052380;59.680956
120;8;0.069180;110.773040
130;214;0.078540;83.044565
140;284;0.105970;104.505520
150;283;0.139860;143.020340
160;187;0.189450;186.512532
170;11;0.241380;137.514257
180;63;0.265050;107.287148
