k;seed;inf;tim
0;153;0.000000;0.000021
10;283;0.000000;0.404784
20;247;0.000000;0.852673
30;169;0.000000;1.353672
40;114;0.000000;1.882025
50;86;0.000000;2.447697
60;54;0.000000;3.037512
70;68;0.000690;3.675122
80;82;0.003070;4.377892
90;246;0.008460;5.159606
100;251;0.028040;6.034905
110;256;0.058000;7.039331
120;144;0.101250;8.165252
130;128;0.137650;9.427063
140;255;0.204040;10.797556
150;185;0.296040;12.320439
160;101;0.371050;13.993829
170;109;0.433870;15.789872
180;222;0.489700;17.661687
190;292;0.106250;19.590929
