k;seed;inf;tim
0;231;0.000000;0.000106
10;398;0.000000;1.095138
20;58;0.000180;2.220354
30;384;0.002990;3.479669
40;290;0.007850;5.104504
50;306;0.016890;6.971467
60;222;0.027590;9.104860
70;0;0.030300;11.460219
80;238;0.050100;13.979938
90;28;0.060180;16.678635
100;371;0.071420;19.503402
110;249;0.073430;22.387252
120;52;0.081610;25.306247
130;268;0.090920;28.281092
140;133;0.110970;31.326836
150;425;0.117700;34.444246
160;338;0.131590;37.644230
170;376;0.145040;40.919056
180;56;0.169070;44.272254
190;129;0.193150;47.727295
200;89;0.273200;51.282422
210;83;0.349130;54.932185
220;274;0.416810;58.693943
230;270;0.470720;62.516481
240;190;0.494350;66.399653
250;380;0.500070;70.308890
260;200;0.512210;74.229728
270;382;0.519780;78.175145
