k;seed;inf;tim
0;10;0.000000;0.000134
10;14;0.000000;0.098393
20;383;0.000000;0.287459
30;120;0.000000;0.562856
40;354;0.000000;0.887525
50;98;0.000000;1.240909
60;229;0.002240;1.645328
70;263;0.005260;2.159069
80;248;0.013750;2.774407
90;369;0.026180;3.487421
100;385;0.030970;4.286852
110;147;0.046190;5.163948
120;316;0.059850;6.118810
130;94;0.068310;7.126026
140;7;0.075520;8.188038
150;352;0.099730;9.303933
160;102;0.120530;10.488378
170;119;0.130140;11.738046
180;39;0.131160;13.051776
190;309;0.214640;14.434091
200;311;0.245020;15.876684
210;37;0.266090;17.380276
220;12;0.306050;18.938275
230;65;0.336450;20.557329
240;265;0.365560;22.220795
