k;seed;inf;tim
0;271;0.055990;0.000120
10;435;0.156160;4.478956
20;27;0.222950;9.331371
30;462;0.238680;14.294881
40;202;0.285860;19.329855
50;12;0.323300;24.438339
60;166;0.334990;29.602721
70;333;0.341040;34.797424
80;200;0.380630;40.033651
90;90;0.414480;45.344629
100;145;0.429480;50.716922
110;405;0.456590;56.138558
120;126;0.477890;61.581007
130;8;0.495930;67.060946
140;390;0.508500;72.571717
150;150;0.543370;78.121014
160;480;0.552240;83.696984
170;416;0.554360;89.328151
180;474;0.557890;94.935104
190;245;0.566860;100.579934
