k;seed;inf;tim
0;271;0.000040;0.000032
10;8;0.001520;1.068179
20;166;0.005470;2.274629
30;290;0.008640;3.665130
40;232;0.015160;5.243131
50;222;0.025010;7.025480
60;432;0.032650;9.025888
70;483;0.044010;11.275309
80;396;0.065860;13.711963
90;109;0.090830;16.375734
100;250;0.127000;19.301049
110;174;0.152770;22.500141
120;130;0.216450;25.929649
130;456;0.274400;29.581065
140;392;0.313590;33.461505
150;451;0.348020;37.523679
160;171;0.378000;41.756402
170;413;0.403180;46.147013
180;213;0.445000;50.618897
190;131;0.474630;55.197897
