k;seed;inf;tim
0;271;0.000000;0.000125
10;230;0.002170;0.503093
20;87;0.007580;1.255702
30;483;0.017500;2.323279
40;482;0.033540;3.757747
50;279;0.053690;5.542933
60;226;0.077000;7.739072
70;310;0.096520;10.213921
80;162;0.118090;12.928329
90;77;0.136070;15.808630
100;266;0.156370;18.856960
110;313;0.177780;21.944231
120;287;0.197200;25.095424
130;427;0.223890;28.348951
140;352;0.224060;31.664800
150;415;0.224810;35.012403
160;454;0.224480;38.387946
170;402;0.224140;41.788743
180;4;0.226660;45.223130
190;155;0.226220;48.717087
