k;seed;inf;tim
0;271;0.055570;0.000118
10;435;0.158260;4.443087
20;27;0.225560;9.312982
30;204;0.241010;14.249865
40;202;0.287640;19.406290
50;467;0.323030;24.701368
60;333;0.335150;29.871849
70;497;0.337590;35.030355
80;165;0.381300;40.232222
90;6;0.409780;45.514211
100;329;0.430030;50.854047
110;397;0.454630;56.240798
120;126;0.480980;61.659084
130;267;0.498130;67.114984
140;337;0.510260;72.598764
150;351;0.543240;78.107823
160;466;0.552390;83.645130
170;155;0.552790;89.197894
180;488;0.559000;94.764779
190;74;0.565600;100.353515
