k;seed;inf;tim
0;271;0.000130;0.000032
10;8;0.001650;1.062443
20;194;0.005520;2.252442
30;235;0.008130;3.625729
40;384;0.014560;5.190100
50;345;0.024810;6.989974
60;474;0.032740;8.979191
70;483;0.043890;11.204147
80;72;0.067120;13.633536
90;109;0.090760;16.284547
100;304;0.124950;19.182821
110;118;0.152560;22.358355
120;130;0.212070;25.755405
130;155;0.275170;29.405134
140;410;0.313350;33.265959
150;7;0.349070;37.311166
160;499;0.379850;41.517485
170;212;0.401870;45.882977
180;181;0.442600;50.355860
190;101;0.473540;54.907637
