k;seed;inf;tim
0;271;0.000000;0.000120
10;230;0.001920;0.486575
20;163;0.007510;1.229205
30;261;0.017380;2.368566
40;371;0.033250;3.844522
50;27;0.055130;5.674323
60;62;0.077150;7.881749
70;39;0.095480;10.383888
80;61;0.117760;13.137871
90;50;0.136730;16.068709
100;301;0.158090;19.215815
110;499;0.176010;22.459561
120;165;0.195070;25.831399
130;434;0.221890;29.271929
140;477;0.223800;32.637925
150;182;0.224430;36.034420
160;484;0.224790;39.487932
170;166;0.224760;42.943263
180;73;0.225900;46.421248
190;388;0.227000;49.931918
