k;seed;inf;tim
0;81305;0.000000;0.627539
10;78729;0.007500;14307.089688
20;76565;0.008500;33479.887194
30;79719;0.011200;52379.506100
40;77922;0.011600;71137.810676
50;79107;0.011800;89906.805647
60;76578;0.011700;108674.056054
70;79319;0.012100;126798.335761
80;77504;0.011900;144564.955991
90;79665;0.011700;162618.078089
