k;seed;inf;tim
0;499;0.000000;0.000712
10;458;0.000000;0.020307
20;434;0.000000;0.067026
30;363;0.000000;0.135894
40;219;0.000000;0.221742
50;193;0.000000;0.330648
60;130;0.000000;0.461409
70;401;0.002700;0.610092
80;145;0.005200;0.786428
90;386;0.010300;0.997254
100;72;0.016300;1.249221
110;10;0.023100;1.537931
120;496;0.032400;1.864444
130;440;0.040600;2.221534
140;395;0.050200;2.618108
150;182;0.069600;3.053828
160;229;0.081900;3.526983
170;147;0.093900;4.035271
180;71;0.106600;4.580213
190;1;0.125400;5.163765
200;93;0.135600;5.780755
210;179;0.155800;6.423638
220;173;0.182300;7.095747
230;322;0.206900;7.794262
240;231;0.226100;8.517216
250;114;0.246000;9.268837
260;364;0.265100;10.049348
270;468;0.291900;10.851225
280;306;0.313800;11.676502
290;23;0.343200;12.519671
300;143;0.368200;13.384457
310;107;0.387500;14.269412
320;55;0.413500;15.174133
330;253;0.434700;16.095662
340;69;0.462800;17.028946
350;116;0.492900;17.976611
360;47;0.517000;18.937892
370;230;0.540800;19.912731
380;161;0.576000;20.899548
390;117;0.590300;21.898746
400;44;0.630800;22.909296
410;56;0.670600;23.930787
420;340;0.691300;24.960618
430;43;0.720500;26.000756
440;310;0.757800;27.049093
450;79;0.780300;28.104197
460;284;0.826000;29.160129
470;301;0.849100;30.224875
480;264;0.886600;31.287311
490;278;0.933000;32.351857
