k;seed;inf;tim
0;3781;0.000000;0.005785
10;2030;0.006350;35.222452
20;2683;0.023025;84.795211
30;3251;0.146525;139.255966
40;3717;0.327075;194.589598
50;3181;0.421450;250.648921
60;3668;0.487575;307.865136
70;1877;0.501375;363.532535
80;3661;0.522700;420.925294
90;3692;0.537825;476.338017
100;1316;0.551150;531.691512
110;3432;0.564600;588.924819
120;656;0.571850;645.201919
130;3590;0.579775;702.084296
140;3622;0.585200;758.764539
150;2148;0.591450;817.026349
160;3646;0.597175;874.706128
170;1175;0.602675;933.266147
180;1260;0.610250;990.202868
190;1567;0.612475;1048.344786
200;-390996144;0.030523;0.033445
