k;seed;inf;tim
0;1;0.000000;0.001218
10;2130;0.008825;17.909360
20;2685;0.023025;36.190254
30;1643;0.122125;54.880856
40;3723;0.252950;72.737890
50;3068;0.401525;91.455977
60;3181;0.441500;110.644536
70;370;0.491075;129.009549
80;3373;0.510750;147.694691
90;613;0.529950;166.987285
100;3692;0.546750;185.472553
110;1652;0.557550;203.191429
120;3747;0.568050;221.319627
130;3028;0.573650;239.568238
140;1271;0.575525;257.548210
150;2216;0.584700;276.331989
160;863;0.587900;295.274693
170;135;0.587550;313.268329
180;3499;0.593700;332.011765
190;688;0.598825;351.265650
200;3286;0.601875;370.797552
