k;seed;inf;tim
0;4038;0.000000;0.011349
10;4013;0.000000;0.599742
20;3977;0.000000;2.001750
30;352;0.000000;5.177651
40;3748;0.000000;9.029027
50;3478;0.000000;13.442259
60;1843;0.000000;23.401749
70;3059;0.000000;38.058182
80;2887;0.000000;59.090852
90;2661;0.000000;82.609433
100;2553;0.000000;106.820271
110;1996;0.000000;131.196926
120;1808;0.000000;155.783611
130;33;0.000000;181.114847
140;1526;0.000000;206.631268
150;233;0.000000;232.631256
160;631;0.000000;259.721614
170;292;0.000000;287.322067
180;210;0.000000;315.122791
190;3628;0.000700;342.442203
200;1801;0.003250;370.121862
210;340;0.010000;399.036873
220;1890;0.016075;428.580384
230;3639;0.017100;458.391836
240;2835;0.030325;488.705693
250;220;0.043150;519.862671
260;3226;0.061875;551.971088
270;1562;0.072375;585.355777
280;3318;0.085650;618.765644
290;2005;0.100250;652.437200
300;1216;0.021739;0.011765
