k;seed;inf;tim
0;5880;0.000000;0.007568
10;4323;0.006750;80.106675
20;3607;0.020075;160.440976
30;1133;0.175450;242.474916
40;2099;0.383975;323.253672
50;5826;0.426325;405.216612
60;517;0.477000;486.493437
70;5725;0.495700;567.789996
80;480;0.513075;649.470939
90;4884;0.533000;731.467483
100;4732;0.542150;813.753248
110;4310;0.549600;895.006816
120;5724;0.554025;979.693773
130;4113;0.562700;1061.599727
140;2926;0.567625;1143.665403
150;2829;0.572200;1225.470049
160;4556;0.576150;1308.148735
170;1257;0.580325;1392.150050
180;4549;0.583175;1475.277853
190;1315;0.586750;1557.496712
200;658216828;0.225000;0.000000
