k;seed;inf;tim
0;23;0.000000;0.000276
10;5870;0.000000;0.044708
20;5860;0.000000;0.146868
30;5850;0.000000;0.330379
40;5837;0.000000;0.567504
50;5819;0.000000;0.877403
60;5807;0.000000;1.243387
70;5795;0.000000;1.646815
80;5785;0.000000;2.101323
90;5772;0.000000;2.616260
100;5762;0.000000;3.162632
110;5751;0.000000;3.752290
120;5741;0.000000;4.379905
130;5730;0.000000;5.047336
140;5716;0.000000;5.766153
150;5704;0.000000;6.560933
160;5690;0.000000;7.424203
170;5675;0.000000;8.338759
180;5664;0.000000;9.296252
190;5651;0.000000;10.311851
200;5633;0.075000;11.374208
