k;seed;inf;tim
0;13;0.000000;1.794759
10;1;0.003750;168.175313
20;43;0.004250;394.644318
30;41;0.005500;658.984346
40;224;0.009000;965.747179
50;237;0.014250;1309.550414
60;32;0.015750;1678.798175
70;376;0.016250;2068.762140
80;25;0.027500;2476.956226
90;120;0.028750;2893.173989
100;51;0.029250;3312.480466
110;292;0.031250;3733.157629
120;74;0.032750;4157.166711
130;82;0.036000;4582.219662
140;100;0.036000;5008.554032
150;131;0.039500;5432.012520
160;117;0.041250;5854.306947
170;145;0.043750;6272.532648
180;132;0.043750;6684.599714
190;141;0.044750;7089.282124
