k;seed;inf;tim
0;263;0.034800;0.000027
10;456;0.131800;0.315994
20;143;0.180200;0.645234
30;343;0.205800;0.986378
40;189;0.256900;1.336197
50;488;0.307100;1.694654
60;124;0.343300;2.060621
70;403;0.370800;2.433275
80;476;0.416200;2.813907
90;144;0.447200;3.199956
100;218;0.476900;3.590521
110;396;0.506100;3.987437
120;125;0.535400;4.389449
130;491;0.574100;4.795110
140;156;0.602000;5.204779
150;231;0.633900;5.617608
160;161;0.648700;6.034000
170;74;0.682100;6.454451
180;297;0.701700;6.876997
190;390;0.718400;7.301605
200;197;0.722800;7.728441
210;428;0.743000;8.157284
220;437;0.768800;8.588335
230;126;0.782600;9.021297
240;200;0.803700;9.455866
250;83;0.814700;9.891668
260;268;0.822400;10.328590
270;71;0.843200;10.766929
280;497;0.859300;11.206115
290;154;0.874600;11.646156
300;358;0.882200;12.086992
310;349;0.893300;12.528461
320;310;0.903100;12.969450
330;304;0.913200;13.409992
340;383;0.922500;13.850057
350;105;0.929900;14.290044
360;345;0.939600;14.729566
370;381;0.948500;15.168910
380;433;0.955600;15.608055
390;221;0.960000;16.046501
400;178;0.968000;16.484371
410;228;0.969600;16.922008
420;350;0.975000;17.358287
430;23;0.979800;17.793907
440;492;0.985100;18.229155
450;19;0.989100;18.663327
460;98;0.993100;19.096721
470;238;0.995500;19.530204
480;276;0.997200;19.961347
490;499;0.999500;20.391759
