k;seed;inf;tim
0;5880;0.000000;0.008588
10;2395;0.006375;81.801355
20;4284;0.016850;163.756182
30;458;0.161050;245.101925
40;2090;0.392350;327.511901
50;2739;0.423675;409.489631
60;1214;0.477275;490.525150
70;5725;0.493900;573.135380
80;239;0.515600;656.549280
90;480;0.533650;739.480248
100;507;0.540125;822.722900
110;4535;0.547400;905.796224
120;2845;0.554500;990.208152
130;5006;0.560350;1072.027398
140;2027;0.568650;1154.699916
150;2521;0.570200;1236.180602
160;638;0.576500;1318.758122
170;2926;0.579775;1402.565416
180;2430;0.583500;1484.573889
190;3793;0.587200;1567.697212
200;0;0.250000;0.000000
