k;seed;inf;tim
0;4038;0.000000;0.011229
10;4012;0.000000;0.578789
20;3976;0.000000;1.995503
30;3886;0.000000;5.153944
40;3748;0.000000;8.966248
50;3478;0.000000;13.479256
60;3195;0.000000;23.909956
70;2928;0.000000;39.166111
80;2882;0.000000;60.465088
90;2612;0.000000;83.441558
100;2029;0.000000;107.497615
110;1837;0.000000;132.256279
120;174;0.000000;157.174393
130;355;0.000000;182.326509
140;1603;0.000000;208.710491
150;1240;0.000000;235.317900
160;37;0.000000;262.568213
170;114;0.000000;289.710322
180;255;0.000000;317.059403
190;350;0.000450;345.199426
200;362;0.004100;373.348824
210;2835;0.009925;401.992752
220;338;0.014575;431.372080
230;3639;0.022775;461.238302
240;324;0.032475;491.620084
250;3374;0.049375;522.494413
260;2578;0.057900;553.902838
270;1818;0.072675;586.333792
280;2103;0.103600;619.278646
290;2924;0.106950;652.620414
300;1216;0.021739;0.011765
