k;seed;inf;tim
0;1;0.000000;0.001489
10;3537;0.000150;11.005529
20;2637;0.000475;22.047325
30;3482;0.000925;32.860391
40;3701;0.001500;43.731464
50;3279;0.002125;54.777777
60;2127;0.002400;66.031660
70;1010;0.002875;77.259048
80;3452;0.003250;88.534552
90;3674;0.004000;99.925377
100;3201;0.004300;111.588982
110;3648;0.004975;122.647903
120;1450;0.005850;134.222237
130;3499;0.006075;146.068029
140;3306;0.006625;157.997578
150;3320;0.006825;169.912976
160;3501;0.007375;181.721739
170;3485;0.008150;193.254586
180;2279;0.008675;204.712118
190;1018;0.008725;215.920205
200;3249;0.009025;227.180593
210;795;0.009375;238.472592
220;648;0.009450;249.924126
230;3045;0.009900;261.630788
240;3312;0.010150;273.259362
250;184;0.010275;285.015160
260;2278;0.010125;296.705573
270;3021;0.010300;308.341956
280;3218;0.010450;320.052317
290;623;0.010300;331.470570
300;326;0.010225;342.999754
310;551;0.010450;354.447245
320;3457;0.010275;366.100097
330;791;0.010500;377.657926
340;2999;0.010175;389.145635
350;1484;0.009850;400.864637
360;1828;0.010025;412.527741
370;455;0.010350;424.120214
380;2490;0.010175;435.740198
390;48;0.010450;447.438622
400;3183;0.010600;459.226463
410;3714;0.010650;470.716360
420;1376;0.010650;482.527339
430;2177;0.010400;494.276114
440;325;0.009975;505.761902
450;2376;0.010300;517.524051
460;2910;0.010500;529.156621
470;1809;0.010425;540.619554
480;1881;0.010350;552.095970
490;3700;0.010575;563.529418
