k;seed;inf;tim
0;23;0.000000;0.000328
10;2395;0.006275;28.808197
20;2859;0.080050;58.502763
30;1141;0.299750;88.098602
40;549;0.415550;116.414992
50;1389;0.445650;144.701480
60;1542;0.488100;173.553952
70;378;0.498950;204.917217
80;326;0.525850;234.594223
90;1168;0.533200;263.612202
100;961;0.542750;291.852919
110;3796;0.550700;320.164638
120;4606;0.558300;347.872177
130;5774;0.563775;376.976345
140;1193;0.570425;406.639864
150;3757;0.572525;435.922890
160;3917;0.578750;465.332027
170;2671;0.580525;495.937789
180;4605;0.584050;524.478073
190;112;0.590350;553.619778
200;4386;0.075000;581.833747
