k;seed;inf;tim
0;1;0.000000;0.000180
10;3771;0.000000;0.101256
20;3758;0.000000;0.336227
30;3749;0.000000;0.705384
40;3737;0.000000;1.191195
50;3724;0.000000;1.727751
60;3711;0.000000;2.373881
70;3696;0.000000;3.120454
80;3679;0.000000;3.935970
90;3653;0.000000;4.816548
100;3629;0.000000;5.775972
110;3609;0.000000;6.822974
120;3570;0.000000;7.945805
130;3544;0.000000;9.142823
140;3532;0.000000;10.373645
150;3511;0.000000;11.651357
160;3486;0.000000;12.987186
170;3463;0.000000;14.385348
180;3438;0.000000;15.839891
190;3413;0.000000;17.348605
200;3380;0.026161;18.909103
