k;seed;inf;tim
0;5880;0.000000;0.006900
10;5869;0.000000;0.167933
20;5859;0.000000;0.527723
30;5849;0.000000;1.153155
40;5836;0.000000;1.954779
50;5818;0.000000;2.924740
60;5805;0.000000;4.044774
70;5793;0.000000;5.284421
80;5783;0.000000;6.696791
90;5770;0.000000;8.286349
100;5760;0.000000;9.975401
110;5749;0.000000;11.806875
120;5739;0.000000;13.726959
130;5728;0.000000;15.757131
140;5714;0.000000;17.947978
150;5704;0.000000;20.396960
160;5691;0.000000;23.100765
170;1785;0.000000;25.953881
180;5667;0.000000;28.926437
190;5654;0.000000;32.055490
200;0;0.125000;0.053019
