k;seed;inf;tim
0;499;0.000000;0.000702
10;472;0.000000;0.036427
20;246;0.000000;0.114564
30;101;0.000500;0.228575
40;93;0.002600;0.376877
50;7;0.006600;0.576654
60;343;0.013000;0.828217
70;490;0.022000;1.136728
80;127;0.041000;1.500974
90;175;0.064000;1.930693
100;214;0.093000;2.431180
110;63;0.114600;3.004013
120;91;0.152900;3.638575
130;396;0.197100;4.335851
140;420;0.240500;5.088348
150;156;0.281500;5.890752
160;208;0.312500;6.737874
170;252;0.355100;7.622572
180;145;0.404100;8.541526
190;312;0.435000;9.488136
200;357;0.450200;10.455758
210;76;0.489300;11.445076
220;38;0.509600;12.457032
230;16;0.527400;13.479418
240;457;0.562400;14.520559
250;471;0.590100;15.590020
260;243;0.617700;16.654103
270;323;0.669700;17.732005
280;372;0.699700;18.820707
290;335;0.706300;19.917452
300;470;0.722200;21.022875
310;119;0.737900;22.134702
320;255;0.754100;23.253954
330;482;0.770800;24.377049
340;278;0.794800;25.505688
350;21;0.823400;26.638246
360;15;0.846900;27.776348
370;191;0.858900;28.928376
380;23;0.870100;30.081307
390;310;0.881500;31.227784
400;178;0.896900;32.373173
410;99;0.917400;33.518572
420;305;0.928500;34.658415
430;185;0.936200;35.799214
440;313;0.955000;36.937872
450;345;0.965200;38.075444
460;384;0.971300;39.211684
470;292;0.977600;40.346766
480;95;0.984400;41.482521
490;33;0.995100;42.612305
