k;seed;inf;tim
0;23;0.000000;3549.410607
10;5877;0.000000;12768.877118
20;5877;0.000400;25883.600242
30;5876;0.000200;25979.038040
40;5727;0.000600;26036.667970
50;4308;0.000600;38597.007463
60;1260;0.000800;25937.479840
70;326;0.002000;26022.789591
80;4501;0.002000;38846.879848
90;1213;0.002200;25754.739405
100;5340;0.003200;38686.242518
110;5340;0.003200;25830.509368
120;1225;0.003800;39008.953461
130;1213;0.003800;26228.449141
140;957;0.005200;26265.513173
150;5563;0.005600;26288.076132
160;759;0.005800;26368.221164
170;3934;0.006000;26391.654980
180;5553;0.006600;39703.923829
190;3856;0.007600;26460.978861
200;2792;0.007800;13266.766134
