k;seed;inf;tim
0;263;0.000000;0.000189
10;188;0.000000;0.153907
20;404;0.000000;0.462637
30;20;0.000470;0.857885
40;223;0.003750;1.366143
50;122;0.015630;2.010276
60;23;0.034110;2.797299
70;418;0.053330;3.708088
80;9;0.077700;4.761217
90;230;0.101400;5.948907
100;322;0.117410;7.251805
110;235;0.119600;8.643342
120;156;0.131110;10.095838
130;320;0.162120;11.615498
140;442;0.193920;13.210559
150;224;0.239350;14.901663
160;170;0.241950;16.657939
170;441;0.253580;18.441187
180;141;0.281420;20.235680
190;14;0.307540;22.162301
200;182;0.335680;24.176104
210;304;0.354470;26.211181
220;1;0.374160;28.285466
230;45;0.399090;30.448029
240;286;0.418510;32.716655
250;211;0.489310;35.008452
260;22;0.492200;37.372901
270;246;0.543620;39.775018
280;364;0.547630;42.145839
290;48;0.608800;44.442836
300;50;0.618940;46.845350
310;127;0.677110;49.365390
320;359;0.731050;51.908888
330;497;0.738470;54.395933
340;302;0.770670;56.829986
350;76;0.812590;59.364970
360;374;0.843750;61.781818
370;158;0.868240;64.343795
380;129;0.893940;66.869927
390;153;0.936190;69.547217
400;25;0.951160;72.146864
410;294;0.958360;74.644366
420;108;0.975070;77.256428
430;409;0.988770;79.882225
440;267;0.999680;82.610144
450;265;1.000000;85.264573
460;371;1.000000;87.920727
470;489;1.000000;90.626394
480;27;1.000000;93.397671
490;214;1.000000;96.156457
