k;seed;inf;tim
0;499;0.000000;0.003421
10;358;0.000150;0.292984
20;182;0.001640;0.979983
30;488;0.004410;2.146214
40;262;0.009420;3.792445
50;244;0.019200;6.063139
60;485;0.028980;9.064042
70;106;0.041690;12.690312
80;466;0.054930;17.024061
90;8;0.069500;22.025935
100;53;0.085090;27.582749
110;440;0.102570;33.733926
120;137;0.116880;40.473395
130;473;0.134450;47.780297
140;38;0.147470;55.521388
150;361;0.167080;63.836800
160;455;0.183740;72.445586
170;249;0.202650;81.439005
180;158;0.228680;90.866594
190;196;0.248000;100.515386
200;398;0.266000;110.414537
210;135;0.279670;120.563326
220;346;0.290940;130.987894
230;168;0.309640;141.689799
240;154;0.325080;152.561916
250;385;0.338600;163.655048
260;162;0.352430;174.985378
270;373;0.370360;186.604518
280;258;0.392520;198.464552
290;63;0.406810;210.438429
300;476;0.418580;222.562629
310;225;0.439700;234.871950
320;368;0.457730;247.366306
330;453;0.476820;260.096134
340;141;0.491500;272.926318
350;316;0.513500;285.899957
360;291;0.531410;299.019161
370;369;0.545450;312.277895
380;286;0.559210;325.707674
390;271;0.578600;339.213455
400;139;0.599760;352.836012
410;357;0.620750;366.574631
420;279;0.648390;380.504690
430;25;0.678790;394.484818
440;293;0.706240;408.525266
450;269;0.735900;422.652573
460;273;0.761630;436.863675
470;339;0.792530;451.124079
480;77;0.837340;465.449114
490;313;0.888150;479.818558
