k;seed;inf;tim
0;263;0.000000;1.156570
10;492;0.000000;9.274079
20;498;0.000000;15.849585
30;498;0.000000;21.014014
40;498;0.000000;24.943534
50;26;0.007590;128.523914
60;30;0.015330;96.760235
70;487;0.025000;199.628438
80;64;0.031100;102.742422
90;431;0.047780;255.492131
100;410;0.055760;70.740405
110;254;0.069450;137.814797
120;20;0.082170;90.750073
130;20;0.102640;168.967558
140;20;0.118540;146.787230
150;270;0.131130;107.036380
160;270;0.148300;146.859990
170;270;0.160140;110.314256
180;270;0.188900;115.185117
190;270;0.211970;80.361968
200;270;0.234610;115.393535
