k;seed;inf;tim
0;263;0.000000;3.033606
10;481;0.000500;81.257756
20;64;0.001320;153.428775
30;47;0.004960;171.178753
40;394;0.010310;232.542839
50;5;0.016030;316.949663
60;30;0.026590;311.858263
70;158;0.030510;258.936772
80;468;0.033240;296.144128
90;61;0.044740;350.888833
100;80;0.060490;382.734705
110;49;0.072310;387.452801
120;173;0.075320;398.083938
130;69;0.076550;353.036449
140;64;0.078910;419.790642
150;78;0.092190;609.476479
160;69;0.104710;477.902789
170;230;0.116630;596.109091
180;173;0.119770;461.917386
190;270;0.123110;589.481613
200;365;0.135570;467.330900
