k;seed;inf;tim
0;3781;0.000000;0.008026
10;3668;0.000000;21.339058
20;3321;0.000000;44.180385
30;3517;0.000550;68.915095
40;3269;0.002100;99.878455
50;1213;0.003100;133.937791
60;1877;0.004950;173.356365
70;3609;0.005800;216.868532
80;3589;0.006650;261.393594
90;3093;0.006900;308.808557
100;3476;0.008500;355.519845
110;3356;0.008800;401.292377
120;1960;0.009500;448.829860
130;2939;0.008950;498.270124
140;3519;0.009850;546.964949
150;2073;0.009900;596.075313
160;1572;0.010500;643.405640
170;45;0.010750;691.402485
180;2177;0.010550;742.164805
190;3250;0.010500;792.396932
200;2940;0.010650;844.381045
210;3033;0.010550;892.938660
220;3189;0.010500;943.709162
230;3107;0.010300;994.421521
240;2415;0.010650;1048.038108
250;462;0.010750;1098.779720
260;256;0.010750;1149.476454
270;3670;0.010700;1199.723448
280;2335;0.010650;1249.576430
290;563;0.010450;1300.132692
300;3026;0.010750;1350.814200
310;3652;0.011050;1397.459061
320;2078;0.010750;1448.001448
330;2572;0.010900;1499.458603
340;3731;0.011200;1550.770685
350;1004;0.010850;1597.812295
360;48;0.011000;1644.759595
370;3010;0.011100;1690.448968
380;405;0.011000;1736.555796
390;1254;0.010750;1782.921958
400;3054;0.010450;1829.791394
410;2672;0.010850;1879.386112
420;3024;0.010900;1930.600851
430;3685;0.011000;1985.762173
440;1639;0.011000;2035.558075
450;2285;0.010900;2085.671821
460;155;0.011450;2132.765295
470;2892;0.011250;2180.576625
480;2090;0.011250;2231.063560
490;1927;0.011050;2279.797850
