k;seed;inf;tim
0;271;0.055440;0.000117
10;60;0.155790;4.461229
20;27;0.225330;9.284143
30;174;0.242690;14.225644
40;62;0.286750;19.231513
50;12;0.323810;24.373398
60;212;0.335050;29.568733
70;73;0.340140;34.738168
80;30;0.379920;39.939990
90;442;0.411580;45.216782
100;290;0.431680;50.603750
110;405;0.454490;56.217030
120;71;0.481720;61.749645
130;33;0.495320;67.198373
140;196;0.506320;72.678575
150;275;0.541420;78.202387
160;155;0.551980;83.742576
170;259;0.554460;89.299371
180;262;0.558480;94.877027
190;95;0.564660;100.463314
