k;seed;inf;tim
0;499;0.000000;0.004710
10;466;0.000000;0.467150
20;441;0.000000;1.730077
30;402;0.000000;3.601553
40;259;0.000000;5.958282
50;212;0.000000;8.745839
60;166;0.000000;12.122522
70;5;0.002550;15.748864
80;388;0.023760;19.681465
90;444;0.062880;24.178102
100;497;0.105670;28.962587
110;147;0.134490;33.816030
120;346;0.235400;38.943914
130;398;0.288870;44.262299
140;234;0.383650;49.788750
150;304;0.458010;55.358263
160;387;0.514190;61.232300
170;251;0.621250;67.518608
180;475;0.677140;73.725986
190;92;0.667830;79.828576
200;118;0.751400;85.890048
210;318;0.746900;92.045981
220;27;0.878650;98.153919
230;421;0.908050;104.378603
240;469;0.950210;110.799853
250;165;0.970820;117.295984
260;206;0.989000;123.596783
270;366;0.996160;129.892968
280;369;0.998770;136.245514
290;305;0.999480;142.671896
300;116;0.999970;149.160381
310;413;1.000000;155.477717
320;265;0.999990;162.050066
330;358;1.000000;168.425921
340;347;1.000000;174.748769
350;325;1.000000;181.176714
360;306;1.000000;187.846430
370;291;1.000000;194.614133
380;279;1.000000;201.296384
390;267;1.000000;208.099018
400;242;1.000000;214.998898
410;198;1.000000;221.656292
420;156;1.000000;228.355251
430;134;1.000000;235.007641
440;117;1.000000;241.866178
450;96;1.000000;248.882701
460;70;1.000000;255.887788
470;52;1.000000;262.797753
480;34;1.000000;269.824259
490;20;1.000000;276.676051
