k;seed;inf;tim
0;263;0.000000;0.000179
10;313;0.000000;0.281139
20;466;0.000000;0.911419
30;242;0.000000;1.766834
40;99;0.000000;2.806263
50;412;0.000000;4.015849
60;43;0.000000;5.389348
70;139;0.000000;6.907493
80;20;0.000000;8.540374
90;434;0.000000;10.284082
100;205;0.000000;12.109345
110;81;0.000000;13.954663
120;159;0.000000;15.905555
130;331;0.000000;17.877478
140;251;0.000140;19.864689
150;289;0.011900;21.993645
160;465;0.073930;24.222148
170;175;0.095390;26.513443
180;436;0.130930;28.877414
190;495;0.184450;31.306782
200;69;0.239770;33.775476
210;208;0.204340;36.345027
220;435;0.304370;38.932183
230;349;0.338850;41.578433
240;461;0.385680;44.225186
250;179;0.395830;46.887804
260;389;0.742440;49.568199
270;63;0.608980;52.307600
280;246;0.789780;54.983554
290;272;0.770960;57.713661
300;66;0.977520;60.438088
310;278;1.000000;63.189070
320;217;0.950020;65.966699
330;333;1.000000;68.805691
340;305;1.000000;71.596677
350;239;1.000000;74.388110
360;79;1.000000;77.148235
370;268;1.000000;79.959919
380;82;1.000000;82.815520
390;486;1.000000;85.641842
400;361;1.000000;88.475132
410;416;1.000000;91.355016
420;446;1.000000;94.200297
430;425;1.000000;97.132531
440;110;1.000000;100.029896
450;303;1.000000;102.972184
460;296;1.000000;105.860067
470;17;1.000000;108.803348
480;277;1.000000;111.702563
490;193;1.000000;114.659417
