k;seed;inf;tim
0;271;0.000000;0.000190
10;476;0.000000;0.420076
20;397;0.000400;1.054710
30;1;0.002600;1.888791
40;44;0.006000;2.986896
50;53;0.014500;4.408740
60;239;0.025600;6.158236
70;272;0.028500;8.140673
80;396;0.028800;10.215592
90;338;0.036100;12.331933
100;13;0.052700;14.575338
110;127;0.063100;17.007108
120;327;0.074200;19.587988
130;381;0.074400;22.308254
140;103;0.077200;25.066080
150;186;0.086800;28.007397
160;436;0.092000;30.899752
170;291;0.102300;33.877892
180;499;0.113500;36.950824
190;200;0.126000;40.116373
200;331;0.130200;43.349117
210;178;0.139600;46.672291
220;164;0.155000;50.054548
230;19;0.169200;53.517049
240;350;0.182000;57.059037
250;411;0.190000;60.674832
260;281;0.206000;64.359944
270;406;0.222400;68.128932
280;333;0.247000;71.981135
290;89;0.261300;75.874044
300;59;0.265400;79.815564
310;428;0.290900;83.810506
320;352;0.287100;87.842473
330;236;0.292200;91.904782
340;450;0.304500;95.996510
350;255;0.317200;100.125364
360;233;0.327900;104.292461
370;196;0.340800;108.544719
380;395;0.355700;112.793669
390;400;0.374800;117.083846
400;41;0.382200;121.420522
410;364;0.419600;125.801324
420;209;0.423500;130.227289
430;92;0.448100;134.684775
440;74;0.468300;139.174731
450;0;0.492700;143.689762
460;366;0.524000;148.236991
470;349;0.535100;152.826658
480;216;0.602800;157.442545
490;323;0.707700;162.081116
