k;seed;inf;tim
0;284;0.028000;1.413216
10;394;0.080000;6.136538
20;493;0.108000;11.203629
30;489;0.130000;16.562016
40;84;0.136000;22.358451
50;295;0.156000;28.860331
60;119;0.160000;36.452265
70;291;0.168000;45.564183
80;288;0.184000;56.609084
90;116;0.164000;69.964431
100;398;0.212000;86.273126
110;425;0.210000;106.289671
120;468;0.198000;130.450274
130;489;0.222000;159.575392
140;333;0.222000;194.866074
150;379;0.186000;237.957116
160;376;0.238000;289.269064
170;338;0.232000;349.793847
180;260;0.222000;420.589326
190;379;0.208000;503.101325
200;283;0.238000;597.527543
