k;seed;inf;tim
0;499;0.000000;0.003332
10;155;0.302180;19.384595
20;257;0.469050;40.462600
30;328;0.515180;61.708549
40;269;0.576260;83.040264
50;494;0.656600;104.450101
60;244;0.717100;125.950924
70;32;0.744010;147.497987
80;49;0.759160;169.067311
90;163;0.798220;190.646479
100;208;0.810980;212.247706
110;266;0.833370;233.866527
120;234;0.858570;255.525292
130;300;0.874670;277.187324
140;185;0.892030;298.804704
150;52;0.905070;320.446292
160;168;0.915460;342.081988
170;335;0.926320;363.677620
180;458;0.936940;385.285947
190;31;0.942550;406.854059
200;118;0.950310;428.423706
210;460;0.957300;449.962978
220;294;0.964120;471.452789
230;215;0.967220;492.917851
240;483;0.971040;514.361692
250;172;0.976360;535.809933
260;98;0.980500;557.337398
270;22;0.983100;578.769104
280;186;0.985420;600.110224
290;41;0.987630;621.472304
300;361;0.989670;642.757055
310;315;0.991460;664.053128
320;474;0.993200;685.298019
330;339;0.994270;706.516854
340;170;0.995440;727.694270
350;218;0.996130;748.895837
360;110;0.996810;769.963607
370;380;0.997050;791.008023
380;469;0.997730;812.097680
390;411;0.998320;833.106418
400;334;0.998830;854.057336
410;313;0.999190;874.963148
420;77;0.999430;895.917588
430;60;0.999650;916.817059
440;281;0.999730;937.624032
450;399;0.999820;958.379996
460;320;0.999890;979.100198
470;310;0.999930;999.790665
480;111;0.999990;1020.435957
490;223;1.000000;1041.063045
